Unnamed: 0,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Coded_item,Encoded_item,Encoded_area
371,Angola,Potatoes,2013,63303,1010.0,40.0,24.55,1,1,53
372,Angola,"Rice, paddy",2013,12744,1010.0,40.0,24.55,2,2,53
373,Angola,Sorghum,2013,2415,1010.0,40.0,24.55,3,3,53
374,Angola,Soybeans,2013,4405,1010.0,40.0,24.55,4,4,53
375,Angola,Sweet potatoes,2013,73409,1010.0,40.0,24.55,7,7,53
376,Angola,Wheat,2013,9022,1010.0,40.0,24.55,5,5,53
377,Argentina,Cassava,1990,100000,591.0,26156.0,17.46,6,6,61
378,Argentina,Cassava,1990,100000,591.0,26156.0,17.67,6,6,61
379,Argentina,Maize,1990,34608,591.0,26156.0,17.46,0,0,61
380,Argentina,Maize,1990,34608,591.0,26156.0,17.67,0,0,61
381,Argentina,Potatoes,1990,202747,591.0,26156.0,17.46,1,1,61
382,Argentina,Potatoes,1990,202747,591.0,26156.0,17.67,1,1,61
383,Argentina,"Rice, paddy",1990,36709,591.0,26156.0,17.46,2,2,61
384,Argentina,"Rice, paddy",1990,36709,591.0,26156.0,17.67,2,2,61
385,Argentina,Sorghum,1990,28116,591.0,26156.0,17.46,3,3,61
386,Argentina,Sorghum,1990,28116,591.0,26156.0,17.67,3,3,61
387,Argentina,Soybeans,1990,21566,591.0,26156.0,17.46,4,4,61
388,Argentina,Soybeans,1990,21566,591.0,26156.0,17.67,4,4,61
389,Argentina,Sweet potatoes,1990,131864,591.0,26156.0,17.46,7,7,61
390,Argentina,Sweet potatoes,1990,131864,591.0,26156.0,17.67,7,7,61
391,Argentina,Wheat,1990,18947,591.0,26156.0,17.46,5,5,61
392,Argentina,Wheat,1990,18947,591.0,26156.0,17.67,5,5,61
393,Argentina,Cassava,1991,100000,591.0,26156.0,17.64,6,6,61
394,Argentina,Cassava,1991,100000,591.0,26156.0,17.86,6,6,61
395,Argentina,Maize,1991,40444,591.0,26156.0,17.64,0,0,61
396,Argentina,Maize,1991,40444,591.0,26156.0,17.86,0,0,61
397,Argentina,Potatoes,1991,205692,591.0,26156.0,17.64,1,1,61
398,Argentina,Potatoes,1991,205692,591.0,26156.0,17.86,1,1,61
399,Argentina,"Rice, paddy",1991,40294,591.0,26156.0,17.64,2,2,61
400,Argentina,"Rice, paddy",1991,40294,591.0,26156.0,17.86,2,2,61
401,Argentina,Sorghum,1991,33320,591.0,26156.0,17.64,3,3,61
402,Argentina,Sorghum,1991,33320,591.0,26156.0,17.86,3,3,61
403,Argentina,Soybeans,1991,22750,591.0,26156.0,17.64,4,4,61
404,Argentina,Soybeans,1991,22750,591.0,26156.0,17.86,4,4,61
405,Argentina,Sweet potatoes,1991,131364,591.0,26156.0,17.64,7,7,61
406,Argentina,Sweet potatoes,1991,131364,591.0,26156.0,17.86,7,7,61
407,Argentina,Wheat,1991,18972,591.0,26156.0,17.64,5,5,61
408,Argentina,Wheat,1991,18972,591.0,26156.0,17.86,5,5,61
409,Argentina,Cassava,1992,100000,591.0,26156.0,17.09,6,6,61
410,Argentina,Cassava,1992,100000,591.0,26156.0,17.51,6,6,61
411,Argentina,Maize,1992,45237,591.0,26156.0,17.09,0,0,61
412,Argentina,Maize,1992,45237,591.0,26156.0,17.51,0,0,61
413,Argentina,Potatoes,1992,199039,591.0,26156.0,17.09,1,1,61
414,Argentina,Potatoes,1992,199039,591.0,26156.0,17.51,1,1,61
415,Argentina,"Rice, paddy",1992,52075,591.0,26156.0,17.09,2,2,61
416,Argentina,"Rice, paddy",1992,52075,591.0,26156.0,17.51,2,2,61
417,Argentina,Sorghum,1992,36217,591.0,26156.0,17.09,3,3,61
418,Argentina,Sorghum,1992,36217,591.0,26156.0,17.51,3,3,61
419,Argentina,Soybeans,1992,22915,591.0,26156.0,17.09,4,4,61
420,Argentina,Soybeans,1992,22915,591.0,26156.0,17.51,4,4,61
421,Argentina,Sweet potatoes,1992,127273,591.0,26156.0,17.09,7,7,61
422,Argentina,Sweet potatoes,1992,127273,591.0,26156.0,17.51,7,7,61
423,Argentina,Wheat,1992,21809,591.0,26156.0,17.09,5,5,61
424,Argentina,Wheat,1992,21809,591.0,26156.0,17.51,5,5,61
425,Argentina,Cassava,1993,100000,591.0,26156.0,17.32,6,6,61
426,Argentina,Cassava,1993,100000,591.0,26156.0,17.53,6,6,61
427,Argentina,Maize,1993,43552,591.0,26156.0,17.32,0,0,61
428,Argentina,Maize,1993,43552,591.0,26156.0,17.53,0,0,61
429,Argentina,Potatoes,1993,210314,591.0,26156.0,17.32,1,1,61
430,Argentina,Potatoes,1993,210314,591.0,26156.0,17.53,1,1,61
431,Argentina,"Rice, paddy",1993,43559,591.0,26156.0,17.32,2,2,61
432,Argentina,"Rice, paddy",1993,43559,591.0,26156.0,17.53,2,2,61
433,Argentina,Sorghum,1993,39529,591.0,26156.0,17.32,3,3,61
434,Argentina,Sorghum,1993,39529,591.0,26156.0,17.53,3,3,61
435,Argentina,Soybeans,1993,21589,591.0,26156.0,17.32,4,4,61
436,Argentina,Soybeans,1993,21589,591.0,26156.0,17.53,4,4,61
437,Argentina,Sweet potatoes,1993,122955,591.0,26156.0,17.32,7,7,61
438,Argentina,Sweet potatoes,1993,122955,591.0,26156.0,17.53,7,7,61
439,Argentina,Wheat,1993,23272,591.0,26156.0,17.32,5,5,61
440,Argentina,Wheat,1993,23272,591.0,26156.0,17.53,5,5,61
441,Argentina,Cassava,1994,100000,591.0,30195.0,18.17,6,6,61
442,Argentina,Cassava,1994,100000,591.0,30195.0,18.31,6,6,61
443,Argentina,Maize,1994,42371,591.0,30195.0,18.17,0,0,61
444,Argentina,Maize,1994,42371,591.0,30195.0,18.31,0,0,61
445,Argentina,Potatoes,1994,230166,591.0,30195.0,18.17,1,1,61
446,Argentina,Potatoes,1994,230166,591.0,30195.0,18.31,1,1,61
447,Argentina,"Rice, paddy",1994,42989,591.0,30195.0,18.17,2,2,61
448,Argentina,"Rice, paddy",1994,42989,591.0,30195.0,18.31,2,2,61
449,Argentina,Sorghum,1994,35065,591.0,30195.0,18.17,3,3,61
450,Argentina,Sorghum,1994,35065,591.0,30195.0,18.31,3,3,61
451,Argentina,Soybeans,1994,20386,591.0,30195.0,18.17,4,4,61
452,Argentina,Soybeans,1994,20386,591.0,30195.0,18.31,4,4,61
453,Argentina,Sweet potatoes,1994,176667,591.0,30195.0,18.17,7,7,61
454,Argentina,Sweet potatoes,1994,176667,591.0,30195.0,18.31,7,7,61
455,Argentina,Wheat,1994,20237,591.0,30195.0,18.17,5,5,61
456,Argentina,Wheat,1994,20237,591.0,30195.0,18.31,5,5,61
457,Argentina,Cassava,1995,100000,591.0,37842.0,17.74,6,6,61
458,Argentina,Cassava,1995,100000,591.0,37842.0,17.62,6,6,61
459,Argentina,Maize,1995,45223,591.0,37842.0,17.74,0,0,61
460,Argentina,Maize,1995,45223,591.0,37842.0,17.62,0,0,61
461,Argentina,Potatoes,1995,274272,591.0,37842.0,17.74,1,1,61
462,Argentina,Potatoes,1995,274272,591.0,37842.0,17.62,1,1,61
463,Argentina,"Rice, paddy",1995,50306,591.0,37842.0,17.74,2,2,61
464,Argentina,"Rice, paddy",1995,50306,591.0,37842.0,17.62,2,2,61
465,Argentina,Sorghum,1995,34588,591.0,37842.0,17.74,3,3,61
466,Argentina,Sorghum,1995,34588,591.0,37842.0,17.62,3,3,61
467,Argentina,Soybeans,1995,20446,591.0,37842.0,17.74,4,4,61
468,Argentina,Soybeans,1995,20446,591.0,37842.0,17.62,4,4,61
469,Argentina,Sweet potatoes,1995,168000,591.0,37842.0,17.74,7,7,61
470,Argentina,Sweet potatoes,1995,168000,591.0,37842.0,17.62,7,7,61
471,Argentina,Wheat,1995,21675,591.0,37842.0,17.74,5,5,61
472,Argentina,Wheat,1995,21675,591.0,37842.0,17.62,5,5,61
473,Argentina,Cassava,1996,100000,591.0,54595.0,17.64,6,6,61
474,Argentina,Cassava,1996,100000,591.0,54595.0,17.97,6,6,61
475,Argentina,Maize,1996,40397,591.0,54595.0,17.64,0,0,61
476,Argentina,Maize,1996,40397,591.0,54595.0,17.97,0,0,61
477,Argentina,Potatoes,1996,228877,591.0,54595.0,17.64,1,1,61
478,Argentina,Potatoes,1996,228877,591.0,54595.0,17.97,1,1,61
479,Argentina,"Rice, paddy",1996,51031,591.0,54595.0,17.64,2,2,61
480,Argentina,"Rice, paddy",1996,51031,591.0,54595.0,17.97,2,2,61
481,Argentina,Sorghum,1996,38763,591.0,54595.0,17.64,3,3,61
482,Argentina,Sorghum,1996,38763,591.0,54595.0,17.97,3,3,61
483,Argentina,Soybeans,1996,21051,591.0,54595.0,17.64,4,4,61
484,Argentina,Soybeans,1996,21051,591.0,54595.0,17.97,4,4,61
485,Argentina,Sweet potatoes,1996,170000,591.0,54595.0,17.64,7,7,61
486,Argentina,Sweet potatoes,1996,170000,591.0,54595.0,17.97,7,7,61
487,Argentina,Wheat,1996,19344,591.0,54595.0,17.64,5,5,61
488,Argentina,Wheat,1996,19344,591.0,54595.0,17.97,5,5,61
489,Argentina,Cassava,1997,100000,591.0,77691.0,18.29,6,6,61
490,Argentina,Cassava,1997,100000,591.0,77691.0,18.54,6,6,61
491,Argentina,Maize,1997,45557,591.0,77691.0,18.29,0,0,61
492,Argentina,Maize,1997,45557,591.0,77691.0,18.54,0,0,61
493,Argentina,Potatoes,1997,268502,591.0,77691.0,18.29,1,1,61
494,Argentina,Potatoes,1997,268502,591.0,77691.0,18.54,1,1,61
495,Argentina,"Rice, paddy",1997,53703,591.0,77691.0,18.29,2,2,61
496,Argentina,"Rice, paddy",1997,53703,591.0,77691.0,18.54,2,2,61
497,Argentina,Sorghum,1997,36845,591.0,77691.0,18.29,3,3,61
498,Argentina,Sorghum,1997,36845,591.0,77691.0,18.54,3,3,61
499,Argentina,Soybeans,1997,17212,591.0,77691.0,18.29,4,4,61
500,Argentina,Soybeans,1997,17212,591.0,77691.0,18.54,4,4,61
501,Argentina,Sweet potatoes,1997,145662,591.0,77691.0,18.29,7,7,61
502,Argentina,Sweet potatoes,1997,145662,591.0,77691.0,18.54,7,7,61
503,Argentina,Wheat,1997,22426,591.0,77691.0,18.29,5,5,61
504,Argentina,Wheat,1997,22426,591.0,77691.0,18.54,5,5,61
505,Argentina,Cassava,1998,100000,591.0,62397.0,17.23,6,6,61
506,Argentina,Cassava,1998,100000,591.0,62397.0,17.52,6,6,61
507,Argentina,Maize,1998,60780,591.0,62397.0,17.23,0,0,61
508,Argentina,Maize,1998,60780,591.0,62397.0,17.52,0,0,61
509,Argentina,Potatoes,1998,293744,591.0,62397.0,17.23,1,1,61
510,Argentina,Potatoes,1998,293744,591.0,62397.0,17.52,1,1,61
511,Argentina,"Rice, paddy",1998,47762,591.0,62397.0,17.23,2,2,61
512,Argentina,"Rice, paddy",1998,47762,591.0,62397.0,17.52,2,2,61
513,Argentina,Sorghum,1998,48105,591.0,62397.0,17.23,3,3,61
514,Argentina,Sorghum,1998,48105,591.0,62397.0,17.52,3,3,61
515,Argentina,Soybeans,1998,26937,591.0,62397.0,17.23,4,4,61
516,Argentina,Soybeans,1998,26937,591.0,62397.0,17.52,4,4,61
517,Argentina,Sweet potatoes,1998,175055,591.0,62397.0,17.23,7,7,61
518,Argentina,Sweet potatoes,1998,175055,591.0,62397.0,17.52,7,7,61
519,Argentina,Wheat,1998,26088,591.0,62397.0,17.23,5,5,61
520,Argentina,Wheat,1998,26088,591.0,62397.0,17.52,5,5,61
521,Argentina,Cassava,1999,100000,591.0,62831.39,17.15,6,6,61
522,Argentina,Cassava,1999,100000,591.0,62831.39,17.71,6,6,61
523,Argentina,Maize,1999,53702,591.0,62831.39,17.15,0,0,61
524,Argentina,Maize,1999,53702,591.0,62831.39,17.71,0,0,61
525,Argentina,Potatoes,1999,238938,591.0,62831.39,17.15,1,1,61
526,Argentina,Potatoes,1999,238938,591.0,62831.39,17.71,1,1,61
527,Argentina,"Rice, paddy",1999,57337,591.0,62831.39,17.15,2,2,61
528,Argentina,"Rice, paddy",1999,57337,591.0,62831.39,17.71,2,2,61
529,Argentina,Sorghum,1999,43845,591.0,62831.39,17.15,3,3,61
530,Argentina,Sorghum,1999,43845,591.0,62831.39,17.71,3,3,61
531,Argentina,Soybeans,1999,24450,591.0,62831.39,17.15,4,4,61
532,Argentina,Soybeans,1999,24450,591.0,62831.39,17.71,4,4,61
533,Argentina,Sweet potatoes,1999,143991,591.0,62831.39,17.15,7,7,61
534,Argentina,Sweet potatoes,1999,143991,591.0,62831.39,17.71,7,7,61
535,Argentina,Wheat,1999,23028,591.0,62831.39,17.15,5,5,61
536,Argentina,Wheat,1999,23028,591.0,62831.39,17.71,5,5,61
537,Argentina,Cassava,2000,100000,591.0,63265.78,16.98,6,6,61
538,Argentina,Cassava,2000,100000,591.0,63265.78,17.66,6,6,61
539,Argentina,Maize,2000,54329,591.0,63265.78,16.98,0,0,61
540,Argentina,Maize,2000,54329,591.0,63265.78,17.66,0,0,61
541,Argentina,Potatoes,2000,277566,591.0,63265.78,16.98,1,1,61
542,Argentina,Potatoes,2000,277566,591.0,63265.78,17.66,1,1,61
543,Argentina,"Rice, paddy",2000,47798,591.0,63265.78,16.98,2,2,61
544,Argentina,"Rice, paddy",2000,47798,591.0,63265.78,17.66,2,2,61
545,Argentina,Sorghum,2000,46477,591.0,63265.78,16.98,3,3,61
546,Argentina,Sorghum,2000,46477,591.0,63265.78,17.66,3,3,61
547,Argentina,Soybeans,2000,23312,591.0,63265.78,16.98,4,4,61
548,Argentina,Soybeans,2000,23312,591.0,63265.78,17.66,4,4,61
549,Argentina,Sweet potatoes,2000,151462,591.0,63265.78,16.98,7,7,61
550,Argentina,Sweet potatoes,2000,151462,591.0,63265.78,17.66,7,7,61
551,Argentina,Wheat,2000,24873,591.0,63265.78,16.98,5,5,61
552,Argentina,Wheat,2000,24873,591.0,63265.78,17.66,5,5,61
553,Argentina,Cassava,2001,100000,591.0,63700.17,17.71,6,6,61
554,Argentina,Cassava,2001,100000,591.0,63700.17,18.42,6,6,61
555,Argentina,Maize,2001,54553,591.0,63700.17,17.71,0,0,61
556,Argentina,Maize,2001,54553,591.0,63700.17,18.42,0,0,61
557,Argentina,Potatoes,2001,283768,591.0,63700.17,17.71,1,1,61
558,Argentina,Potatoes,2001,283768,591.0,63700.17,18.42,1,1,61
559,Argentina,"Rice, paddy",2001,57495,591.0,63700.17,17.71,2,2,61
560,Argentina,"Rice, paddy",2001,57495,591.0,63700.17,18.42,2,2,61
561,Argentina,Sorghum,2001,47429,591.0,63700.17,17.71,3,3,61
562,Argentina,Sorghum,2001,47429,591.0,63700.17,18.42,3,3,61
563,Argentina,Soybeans,2001,25846,591.0,63700.17,17.71,4,4,61
564,Argentina,Soybeans,2001,25846,591.0,63700.17,18.42,4,4,61
565,Argentina,Sweet potatoes,2001,155212,591.0,63700.17,17.71,7,7,61
566,Argentina,Sweet potatoes,2001,155212,591.0,63700.17,18.42,7,7,61
567,Argentina,Wheat,2001,24934,591.0,63700.17,17.71,5,5,61
568,Argentina,Wheat,2001,24934,591.0,63700.17,18.42,5,5,61
569,Argentina,Cassava,2002,100000,591.0,64134.56,17.58,6,6,61
570,Argentina,Cassava,2002,100000,591.0,64134.56,18.07,6,6,61
571,Argentina,Maize,2002,60791,591.0,64134.56,17.58,0,0,61
572,Argentina,Maize,2002,60791,591.0,64134.56,18.07,0,0,61
573,Argentina,Potatoes,2002,251347,591.0,64134.56,17.58,1,1,61
574,Argentina,Potatoes,2002,251347,591.0,64134.56,18.07,1,1,61
575,Argentina,"Rice, paddy",2002,57197,591.0,64134.56,17.58,2,2,61
576,Argentina,"Rice, paddy",2002,57197,591.0,64134.56,18.07,2,2,61
577,Argentina,Sorghum,2002,52691,591.0,64134.56,17.58,3,3,61
578,Argentina,Sorghum,2002,52691,591.0,64134.56,18.07,3,3,61
579,Argentina,Soybeans,2002,26304,591.0,64134.56,17.58,4,4,61
580,Argentina,Soybeans,2002,26304,591.0,64134.56,18.07,4,4,61
581,Argentina,Sweet potatoes,2002,155890,591.0,64134.56,17.58,7,7,61
582,Argentina,Sweet potatoes,2002,155890,591.0,64134.56,18.07,7,7,61
583,Argentina,Wheat,2002,22398,591.0,64134.56,17.58,5,5,61
584,Argentina,Wheat,2002,22398,591.0,64134.56,18.07,5,5,61
585,Argentina,Cassava,2004,100000,591.0,65003.34,17.67,6,6,61
586,Argentina,Cassava,2004,100000,591.0,65003.34,18.11,6,6,61
587,Argentina,Maize,2004,63931,591.0,65003.34,17.67,0,0,61
588,Argentina,Maize,2004,63931,591.0,65003.34,18.11,0,0,61
589,Argentina,Potatoes,2004,288717,591.0,65003.34,17.67,1,1,61
590,Argentina,Potatoes,2004,288717,591.0,65003.34,18.11,1,1,61
591,Argentina,"Rice, paddy",2004,62661,591.0,65003.34,17.67,2,2,61
592,Argentina,"Rice, paddy",2004,62661,591.0,65003.34,18.11,2,2,61
593,Argentina,Sorghum,2004,45531,591.0,65003.34,17.67,3,3,61
594,Argentina,Sorghum,2004,45531,591.0,65003.34,18.11,3,3,61
595,Argentina,Soybeans,2004,22075,591.0,65003.34,17.67,4,4,61
596,Argentina,Soybeans,2004,22075,591.0,65003.34,18.11,4,4,61
597,Argentina,Sweet potatoes,2004,154867,591.0,65003.34,17.67,7,7,61
598,Argentina,Sweet potatoes,2004,154867,591.0,65003.34,18.11,7,7,61
599,Argentina,Wheat,2004,25441,591.0,65003.34,17.67,5,5,61
600,Argentina,Wheat,2004,25441,591.0,65003.34,18.11,5,5,61
601,Argentina,Cassava,2005,100000,591.0,65437.73,17.32,6,6,61
602,Argentina,Cassava,2005,100000,591.0,65437.73,17.83,6,6,61
603,Argentina,Maize,2005,73587,591.0,65437.73,17.32,0,0,61
604,Argentina,Maize,2005,73587,591.0,65437.73,17.83,0,0,61
605,Argentina,Potatoes,2005,283917,591.0,65437.73,17.32,1,1,61
606,Argentina,Potatoes,2005,283917,591.0,65437.73,17.83,1,1,61
607,Argentina,"Rice, paddy",2005,60165,591.0,65437.73,17.32,2,2,61
608,Argentina,"Rice, paddy",2005,60165,591.0,65437.73,17.83,2,2,61
609,Argentina,Sorghum,2005,51872,591.0,65437.73,17.32,3,3,61
610,Argentina,Sorghum,2005,51872,591.0,65437.73,17.83,3,3,61
611,Argentina,Soybeans,2005,27287,591.0,65437.73,17.32,4,4,61
612,Argentina,Soybeans,2005,27287,591.0,65437.73,17.83,4,4,61
613,Argentina,Sweet potatoes,2005,154472,591.0,65437.73,17.32,7,7,61
614,Argentina,Sweet potatoes,2005,154472,591.0,65437.73,17.83,7,7,61
615,Argentina,Wheat,2005,26356,591.0,65437.73,17.32,5,5,61
616,Argentina,Wheat,2005,26356,591.0,65437.73,17.83,5,5,61
617,Argentina,Cassava,2006,100000,591.0,65872.12,18.1,6,6,61
618,Argentina,Cassava,2006,100000,591.0,65872.12,18.35,6,6,61
619,Argentina,Maize,2006,59030,591.0,65872.12,18.1,0,0,61
620,Argentina,Maize,2006,59030,591.0,65872.12,18.35,0,0,61
621,Argentina,Potatoes,2006,285828,591.0,65872.12,18.1,1,1,61
622,Argentina,Potatoes,2006,285828,591.0,65872.12,18.35,1,1,61
623,Argentina,"Rice, paddy",2006,70610,591.0,65872.12,18.1,2,2,61
624,Argentina,"Rice, paddy",2006,70610,591.0,65872.12,18.35,2,2,61
625,Argentina,Sorghum,2006,46778,591.0,65872.12,18.1,3,3,61
626,Argentina,Sorghum,2006,46778,591.0,65872.12,18.35,3,3,61
627,Argentina,Soybeans,2006,26793,591.0,65872.12,18.1,4,4,61
628,Argentina,Soybeans,2006,26793,591.0,65872.12,18.35,4,4,61
629,Argentina,Sweet potatoes,2006,143478,591.0,65872.12,18.1,7,7,61
630,Argentina,Sweet potatoes,2006,143478,591.0,65872.12,18.35,7,7,61
631,Argentina,Wheat,2006,25302,591.0,65872.12,18.1,5,5,61
632,Argentina,Wheat,2006,25302,591.0,65872.12,18.35,5,5,61
633,Argentina,Cassava,2007,100000,591.0,81582.64,16.71,6,6,61
634,Argentina,Cassava,2007,100000,591.0,81582.64,17.14,6,6,61
635,Argentina,Maize,2007,76655,591.0,81582.64,16.71,0,0,61
636,Argentina,Maize,2007,76655,591.0,81582.64,17.14,0,0,61
637,Argentina,Potatoes,2007,286765,591.0,81582.64,16.71,1,1,61
638,Argentina,Potatoes,2007,286765,591.0,81582.64,17.14,1,1,61
639,Argentina,"Rice, paddy",2007,65604,591.0,81582.64,16.71,2,2,61
640,Argentina,"Rice, paddy",2007,65604,591.0,81582.64,17.14,2,2,61
641,Argentina,Sorghum,2007,47021,591.0,81582.64,16.71,3,3,61
642,Argentina,Sorghum,2007,47021,591.0,81582.64,17.14,3,3,61
643,Argentina,Soybeans,2007,29712,591.0,81582.64,16.71,4,4,61
644,Argentina,Soybeans,2007,29712,591.0,81582.64,17.14,4,4,61
645,Argentina,Sweet potatoes,2007,141667,591.0,81582.64,16.71,7,7,61
646,Argentina,Sweet potatoes,2007,141667,591.0,81582.64,17.14,7,7,61
647,Argentina,Wheat,2007,26234,591.0,81582.64,16.71,5,5,61
648,Argentina,Wheat,2007,26234,591.0,81582.64,17.14,5,5,61
649,Argentina,Cassava,2008,100000,591.0,87149.01,17.71,6,6,61
650,Argentina,Cassava,2008,100000,591.0,87149.01,18.39,6,6,61
651,Argentina,Maize,2008,64525,591.0,87149.01,17.71,0,0,61
652,Argentina,Maize,2008,64525,591.0,87149.01,18.39,0,0,61
653,Argentina,Potatoes,2008,279412,591.0,87149.01,17.71,1,1,61
654,Argentina,Potatoes,2008,279412,591.0,87149.01,18.39,1,1,61
655,Argentina,"Rice, paddy",2008,68278,591.0,87149.01,17.71,2,2,61
656,Argentina,"Rice, paddy",2008,68278,591.0,87149.01,18.39,2,2,61
657,Argentina,Sorghum,2008,47474,591.0,87149.01,17.71,3,3,61
658,Argentina,Sorghum,2008,47474,591.0,87149.01,18.39,3,3,61
659,Argentina,Soybeans,2008,28216,591.0,87149.01,17.71,4,4,61
660,Argentina,Soybeans,2008,28216,591.0,87149.01,18.39,4,4,61
661,Argentina,Sweet potatoes,2008,145105,591.0,87149.01,17.71,7,7,61
662,Argentina,Sweet potatoes,2008,145105,591.0,87149.01,18.39,7,7,61
663,Argentina,Wheat,2008,28271,591.0,87149.01,17.71,5,5,61
664,Argentina,Wheat,2008,28271,591.0,87149.01,18.39,5,5,61
665,Argentina,Cassava,2009,101695,591.0,61586.56,18.16,6,6,61
666,Argentina,Cassava,2009,101695,591.0,61586.56,18.09,6,6,61
667,Argentina,Maize,2009,55760,591.0,61586.56,18.16,0,0,61
668,Argentina,Maize,2009,55760,591.0,61586.56,18.09,0,0,61
669,Argentina,Potatoes,2009,284439,591.0,61586.56,18.16,1,1,61
670,Argentina,Potatoes,2009,284439,591.0,61586.56,18.09,1,1,61
671,Argentina,"Rice, paddy",2009,68842,591.0,61586.56,18.16,2,2,61
672,Argentina,"Rice, paddy",2009,68842,591.0,61586.56,18.09,2,2,61
673,Argentina,Sorghum,2009,38752,591.0,61586.56,18.16,3,3,61
674,Argentina,Sorghum,2009,38752,591.0,61586.56,18.09,3,3,61
675,Argentina,Soybeans,2009,18480,591.0,61586.56,18.16,4,4,61
676,Argentina,Soybeans,2009,18480,591.0,61586.56,18.09,4,4,61
677,Argentina,Sweet potatoes,2009,151208,591.0,61586.56,18.16,7,7,61
678,Argentina,Sweet potatoes,2009,151208,591.0,61586.56,18.09,7,7,61
679,Argentina,Wheat,2009,19628,591.0,61586.56,18.16,5,5,61
680,Argentina,Wheat,2009,19628,591.0,61586.56,18.09,5,5,61
681,Argentina,Cassava,2010,101000,591.0,105915.04,17.33,6,6,61
682,Argentina,Cassava,2010,101000,591.0,105915.04,17.84,6,6,61
683,Argentina,Maize,2010,78040,591.0,105915.04,17.33,0,0,61
684,Argentina,Maize,2010,78040,591.0,105915.04,17.84,0,0,61
685,Argentina,Potatoes,2010,289849,591.0,105915.04,17.33,1,1,61
686,Argentina,Potatoes,2010,289849,591.0,105915.04,17.84,1,1,61
687,Argentina,"Rice, paddy",2010,57646,591.0,105915.04,17.33,2,2,61
688,Argentina,"Rice, paddy",2010,57646,591.0,105915.04,17.84,2,2,61
689,Argentina,Sorghum,2010,48163,591.0,105915.04,17.33,3,3,61
690,Argentina,Sorghum,2010,48163,591.0,105915.04,17.84,3,3,61
691,Argentina,Soybeans,2010,29053,591.0,105915.04,17.33,4,4,61
692,Argentina,Soybeans,2010,29053,591.0,105915.04,17.84,4,4,61
693,Argentina,Sweet potatoes,2010,149382,591.0,105915.04,17.33,7,7,61
694,Argentina,Sweet potatoes,2010,149382,591.0,105915.04,17.84,7,7,61
695,Argentina,Wheat,2010,27113,591.0,105915.04,17.33,5,5,61
696,Argentina,Wheat,2010,27113,591.0,105915.04,17.84,5,5,61
697,Argentina,Cassava,2011,100000,591.0,100424.62,17.58,6,6,61
698,Argentina,Cassava,2011,100000,591.0,100424.62,17.93,6,6,61
699,Argentina,Maize,2011,63503,591.0,100424.62,17.58,0,0,61
700,Argentina,Maize,2011,63503,591.0,100424.62,17.93,0,0,61
701,Argentina,Potatoes,2011,286657,591.0,100424.62,17.58,1,1,61
702,Argentina,Potatoes,2011,286657,591.0,100424.62,17.93,1,1,61
703,Argentina,"Rice, paddy",2011,67901,591.0,100424.62,17.58,2,2,61
704,Argentina,"Rice, paddy",2011,67901,591.0,100424.62,17.93,2,2,61
705,Argentina,Sorghum,2011,44029,591.0,100424.62,17.58,3,3,61
706,Argentina,Sorghum,2011,44029,591.0,100424.62,17.93,3,3,61
707,Argentina,Soybeans,2011,26053,591.0,100424.62,17.58,4,4,61
708,Argentina,Soybeans,2011,26053,591.0,100424.62,17.93,4,4,61
709,Argentina,Sweet potatoes,2011,148754,591.0,100424.62,17.58,7,7,61
710,Argentina,Sweet potatoes,2011,148754,591.0,100424.62,17.93,7,7,61
711,Argentina,Wheat,2011,35063,591.0,100424.62,17.58,5,5,61
712,Argentina,Wheat,2011,35063,591.0,100424.62,17.93,5,5,61
713,Argentina,Cassava,2012,100000,591.0,136185.08,18.18,6,6,61
714,Argentina,Cassava,2012,100000,591.0,136185.08,18.43,6,6,61
715,Argentina,Maize,2012,57346,591.0,136185.08,18.18,0,0,61
716,Argentina,Maize,2012,57346,591.0,136185.08,18.43,0,0,61
717,Argentina,Potatoes,2012,287821,591.0,136185.08,18.18,1,1,61
718,Argentina,Potatoes,2012,287821,591.0,136185.08,18.43,1,1,61
719,Argentina,"Rice, paddy",2012,66617,591.0,136185.08,18.18,2,2,61
720,Argentina,"Rice, paddy",2012,66617,591.0,136185.08,18.43,2,2,61
721,Argentina,Sorghum,2012,46534,591.0,136185.08,18.18,3,3,61
722,Argentina,Sorghum,2012,46534,591.0,136185.08,18.43,3,3,61
723,Argentina,Soybeans,2012,22814,591.0,136185.08,18.18,4,4,61
724,Argentina,Soybeans,2012,22814,591.0,136185.08,18.43,4,4,61
725,Argentina,Sweet potatoes,2012,148126,591.0,136185.08,18.18,7,7,61
726,Argentina,Sweet potatoes,2012,148126,591.0,136185.08,18.43,7,7,61
727,Argentina,Wheat,2012,32199,591.0,136185.08,18.18,5,5,61
728,Argentina,Wheat,2012,32199,591.0,136185.08,18.43,5,5,61
729,Argentina,Cassava,2013,99459,591.0,171945.54,16.45,6,6,61
730,Argentina,Cassava,2013,99459,591.0,171945.54,16.88,6,6,61
731,Argentina,Maize,2013,66037,591.0,171945.54,16.45,0,0,61
732,Argentina,Maize,2013,66037,591.0,171945.54,16.88,0,0,61
733,Argentina,Potatoes,2013,288984,591.0,171945.54,16.45,1,1,61
734,Argentina,Potatoes,2013,288984,591.0,171945.54,16.88,1,1,61
